submissiondate,starttime,endtime,deviceid,subscriberid,simid,devicephonenum,username,duration,caseid,time,association,vehicle,origin,destination,specify_destination,passengers,registration,instanceid,formdef_version,key,time_interval,date,day of the week,day,month,year
"Dec 13, 2020 8:47:58 AM","Dec 11, 2020 6:00:23 PM","Dec 11, 2020 6:01:28 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),65,,"Dec 11, 2020 7:49:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B215 BEY,uuid:e77bfb9c-537a-4b42-a78b-c93fa8b1a829,2012091737,uuid:e77bfb9c-537a-4b42-a78b-c93fa8b1a829,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:47:59 AM","Dec 11, 2020 6:01:33 PM","Dec 11, 2020 6:02:11 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),38,,"Dec 11, 2020 7:53:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B671 AXX,uuid:4a339957-058c-4dbe-96ca-31455dc35e10,2012091737,uuid:4a339957-058c-4dbe-96ca-31455dc35e10,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:47:59 AM","Dec 11, 2020 6:02:16 PM","Dec 11, 2020 6:03:23 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),66,,"Dec 11, 2020 7:57:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B533 APG,uuid:68093551-06d8-45bb-8d57-528d401b3eff,2012091737,uuid:68093551-06d8-45bb-8d57-528d401b3eff,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:47:59 AM","Dec 11, 2020 6:03:25 PM","Dec 11, 2020 6:04:23 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),58,,"Dec 11, 2020 7:59:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B516 BBK,uuid:d78d8f60-8a00-486d-9091-5466384ece7f,2012091737,uuid:d78d8f60-8a00-486d-9091-5466384ece7f,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:00 AM","Dec 11, 2020 6:04:29 PM","Dec 11, 2020 6:05:37 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),68,,"Dec 11, 2020 8:02:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B802 BHZ,uuid:a4bb28e1-008f-4c7c-857a-dc0f4607d67c,2012091737,uuid:a4bb28e1-008f-4c7c-857a-dc0f4607d67c,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:00 AM","Dec 11, 2020 7:57:31 PM","Dec 11, 2020 7:58:31 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),60,,"Dec 11, 2020 8:05:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B837 AJE,uuid:1dff0e03-6bb5-4232-b34f-8904fab30b82,2012091737,uuid:1dff0e03-6bb5-4232-b34f-8904fab30b82,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:01 AM","Dec 11, 2020 7:58:41 PM","Dec 11, 2020 7:59:28 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),48,,"Dec 11, 2020 8:08:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B770 BKO,uuid:fb3d4333-37cd-4d6d-a243-9617b48a2eb7,2012091737,uuid:fb3d4333-37cd-4d6d-a243-9617b48a2eb7,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:01 AM","Dec 13, 2020 7:25:37 AM","Dec 13, 2020 7:26:49 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),72,,"Dec 11, 2020 8:11:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone bus rank,1,,14,B550 BCO,uuid:0e16dca9-428c-43de-9885-d2bd1ed8c832,2012091737,uuid:0e16dca9-428c-43de-9885-d2bd1ed8c832,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:01 AM","Dec 13, 2020 7:26:59 AM","Dec 13, 2020 7:27:59 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),60,,"Dec 11, 2020 8:13:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B741 BCV,uuid:59345ea4-d066-4974-a812-339a6720a968,2012091737,uuid:59345ea4-d066-4974-a812-339a6720a968,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:02 AM","Dec 13, 2020 7:28:02 AM","Dec 13, 2020 7:29:06 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),64,,"Dec 11, 2020 8:16:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B606 AKT,uuid:4b771987-ffe6-4cc2-8f15-2de860c45f45,2012091737,uuid:4b771987-ffe6-4cc2-8f15-2de860c45f45,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:02 AM","Dec 13, 2020 7:29:13 AM","Dec 13, 2020 7:30:30 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),77,,"Dec 11, 2020 8:21:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B947 BEF,uuid:9aa4c062-b77e-496e-80c0-bb5131861c6e,2012091737,uuid:9aa4c062-b77e-496e-80c0-bb5131861c6e,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:03 AM","Dec 13, 2020 7:30:37 AM","Dec 13, 2020 7:31:36 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),59,,"Dec 11, 2020 8:26:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B809 AWO,uuid:3dd57e34-fc73-4ee9-bc16-8628285ea8c2,2012091737,uuid:3dd57e34-fc73-4ee9-bc16-8628285ea8c2,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:03 AM","Dec 13, 2020 7:31:46 AM","Dec 13, 2020 7:32:32 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),46,,"Dec 11, 2020 8:30:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B707 AYE,uuid:c7e1d7ac-11e8-4322-a295-4de2d3d1c4b0,2012091737,uuid:c7e1d7ac-11e8-4322-a295-4de2d3d1c4b0,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:03 AM","Dec 13, 2020 7:32:50 AM","Dec 13, 2020 7:33:34 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),44,,"Dec 11, 2020 8:31:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B671 AXX,uuid:0a11f600-4c76-4df0-b885-f7cd1cb55a7b,2012091737,uuid:0a11f600-4c76-4df0-b885-f7cd1cb55a7b,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:04 AM","Dec 13, 2020 7:33:43 AM","Dec 13, 2020 7:35:27 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),104,,"Dec 11, 2020 7:34:00 AM",Gaborone Taxi Association,Minibus Taxi,Ganorone busrank,1,,14,B680 BIA,uuid:74a17f5d-a54c-4233-b6c6-bfe6e4792db5,2012091737,uuid:74a17f5d-a54c-4233-b6c6-bfe6e4792db5,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:04 AM","Dec 13, 2020 7:35:36 AM","Dec 13, 2020 7:36:46 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),70,,"Dec 11, 2020 7:39:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B297 AZO,uuid:9b745214-9887-49d3-b021-507ce1d63643,2012091737,uuid:9b745214-9887-49d3-b021-507ce1d63643,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:05 AM","Dec 13, 2020 7:36:54 AM","Dec 13, 2020 7:37:36 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),43,,"Dec 11, 2020 7:43:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B858 BGE,uuid:7dd16762-1f58-49bd-a0a9-cd20f8259d24,2012091737,uuid:7dd16762-1f58-49bd-a0a9-cd20f8259d24,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:05 AM","Dec 13, 2020 7:37:46 AM","Dec 13, 2020 7:38:33 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),46,,"Dec 11, 2020 7:45:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B516 BBK,uuid:0192c2e0-3212-43cd-a5d9-33506450d69b,2012091737,uuid:0192c2e0-3212-43cd-a5d9-33506450d69b,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:05 AM","Dec 13, 2020 7:38:47 AM","Dec 13, 2020 7:39:40 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),53,,"Dec 11, 2020 7:45:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B471 BCV,uuid:4ea1bfa3-7b38-498d-aa12-d4bd5dca8da9,2012091737,uuid:4ea1bfa3-7b38-498d-aa12-d4bd5dca8da9,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:06 AM","Dec 13, 2020 7:39:56 AM","Dec 13, 2020 7:40:42 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),46,,"Dec 11, 2020 7:55:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B533 APG,uuid:aae8566c-0fac-4908-8619-506a5b5e24b2,2012091737,uuid:aae8566c-0fac-4908-8619-506a5b5e24b2,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:06 AM","Dec 13, 2020 7:40:50 AM","Dec 13, 2020 7:41:39 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),49,,"Dec 11, 2020 8:01:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B756 ATB,uuid:0a0a6140-0b35-402e-8d00-28e515201acd,2012091737,uuid:0a0a6140-0b35-402e-8d00-28e515201acd,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:06 AM","Dec 13, 2020 7:41:47 AM","Dec 13, 2020 7:42:32 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),46,,"Dec 11, 2020 8:07:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B705 AJG,uuid:07f4ad45-5fd5-4af0-a6d3-5a5cfa224afb,2012091737,uuid:07f4ad45-5fd5-4af0-a6d3-5a5cfa224afb,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:07 AM","Dec 13, 2020 7:42:45 AM","Dec 13, 2020 7:43:30 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),46,,"Dec 11, 2020 8:11:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B802 BHZ,uuid:acae1136-0de6-4188-8b9d-50d83dbc6c17,2012091737,uuid:acae1136-0de6-4188-8b9d-50d83dbc6c17,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:07 AM","Dec 13, 2020 7:43:37 AM","Dec 13, 2020 7:44:26 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),49,,"Dec 11, 2020 8:43:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B770 BKO,uuid:3fd96f32-bc45-449b-a37f-b9b3f96c4fb6,2012091737,uuid:3fd96f32-bc45-449b-a37f-b9b3f96c4fb6,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:08 AM","Dec 13, 2020 7:44:38 AM","Dec 13, 2020 7:45:44 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),67,,"Dec 11, 2020 8:20:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B550 BCO,uuid:b909d7c4-6222-4933-9acd-5747599ac3db,2012091737,uuid:b909d7c4-6222-4933-9acd-5747599ac3db,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:08 AM","Dec 13, 2020 7:45:50 AM","Dec 13, 2020 7:46:28 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),38,,"Dec 11, 2020 8:45:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B837 AJE,uuid:f1e875d3-4c3e-4a08-8be5-52a79eb60895,2012091737,uuid:f1e875d3-4c3e-4a08-8be5-52a79eb60895,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:09 AM","Dec 13, 2020 7:46:33 AM","Dec 13, 2020 7:47:30 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),57,,"Dec 11, 2020 8:46:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B215 BEY,uuid:a0f4f244-55b3-4cd9-acd3-8464accffb34,2012091737,uuid:a0f4f244-55b3-4cd9-acd3-8464accffb34,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:09 AM","Dec 13, 2020 7:47:37 AM","Dec 13, 2020 7:48:15 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),38,,"Dec 11, 2020 8:47:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B947 BEF,uuid:f9b68eb7-2cf6-41eb-b42a-22c46bd81153,2012091737,uuid:f9b68eb7-2cf6-41eb-b42a-22c46bd81153,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:09 AM","Dec 13, 2020 7:48:34 AM","Dec 13, 2020 7:49:13 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),39,,"Dec 11, 2020 8:48:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B707 AYE,uuid:839c4e65-eddf-4b45-ba4c-7d18726a3053,2012091737,uuid:839c4e65-eddf-4b45-ba4c-7d18726a3053,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:10 AM","Dec 13, 2020 7:49:20 AM","Dec 13, 2020 7:50:05 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),45,,"Dec 11, 2020 8:49:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B671 AXX,uuid:3f143330-bf1e-460a-b1a7-f732d38b0c1f,2012091737,uuid:3f143330-bf1e-460a-b1a7-f732d38b0c1f,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:10 AM","Dec 13, 2020 7:50:12 AM","Dec 13, 2020 7:51:13 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),61,,"Dec 11, 2020 9:02:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B606 AKT,uuid:415d913c-885e-40f4-abef-2644d7e9a572,2012091737,uuid:415d913c-885e-40f4-abef-2644d7e9a572,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:11 AM","Dec 13, 2020 7:51:18 AM","Dec 13, 2020 7:52:00 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),42,,"Dec 11, 2020 9:51:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B680 BIA,uuid:972b2656-fade-44f6-9001-321013dc338c,2012091737,uuid:972b2656-fade-44f6-9001-321013dc338c,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:11 AM","Dec 13, 2020 7:52:06 AM","Dec 13, 2020 7:52:43 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),38,,"Dec 11, 2020 9:52:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B858 BGE,uuid:3b81b9c2-c6c7-4720-a058-51391f64989a,2012091737,uuid:3b81b9c2-c6c7-4720-a058-51391f64989a,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:11 AM","Dec 13, 2020 7:52:49 AM","Dec 13, 2020 7:53:42 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),54,,"Dec 11, 2020 9:55:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B741 BCV,uuid:db66967b-dbff-4108-a496-02c08ab3e0cb,2012091737,uuid:db66967b-dbff-4108-a496-02c08ab3e0cb,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:12 AM","Dec 13, 2020 7:53:46 AM","Dec 13, 2020 7:54:33 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),47,,"Dec 11, 2020 9:53:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B297 AZO,uuid:e09b827f-5935-45e6-83c2-4cc8fd0ba4d0,2012091737,uuid:e09b827f-5935-45e6-83c2-4cc8fd0ba4d0,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:12 AM","Dec 13, 2020 7:54:38 AM","Dec 13, 2020 7:55:19 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),40,,"Dec 11, 2020 9:54:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B533 APG,uuid:bd98a07c-019b-4434-b527-f37498d715b5,2012091737,uuid:bd98a07c-019b-4434-b527-f37498d715b5,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:12 AM","Dec 13, 2020 7:55:26 AM","Dec 13, 2020 7:56:12 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),47,,"Dec 11, 2020 7:55:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B802 BHZ,uuid:e4bc87c8-dd23-4fb6-a429-b236d0112ed8,2012091737,uuid:e4bc87c8-dd23-4fb6-a429-b236d0112ed8,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:13 AM","Dec 13, 2020 7:56:18 AM","Dec 13, 2020 7:56:56 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),38,,"Dec 11, 2020 10:56:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B705 AJG,uuid:2a45a414-fa9a-4371-a23e-10065e6b2830,2012091737,uuid:2a45a414-fa9a-4371-a23e-10065e6b2830,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:13 AM","Dec 13, 2020 7:57:13 AM","Dec 13, 2020 7:58:01 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),48,,"Dec 11, 2020 10:57:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B756 ATB,uuid:13ec6a02-6bae-445c-b090-43982862f556,2012091737,uuid:13ec6a02-6bae-445c-b090-43982862f556,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:14 AM","Dec 13, 2020 7:58:05 AM","Dec 13, 2020 7:58:46 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),41,,"Dec 11, 2020 10:58:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B215 BEY,uuid:1dcc1904-c41f-4efc-997e-1ddd5097a209,2012091737,uuid:1dcc1904-c41f-4efc-997e-1ddd5097a209,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:14 AM","Dec 13, 2020 7:58:52 AM","Dec 13, 2020 7:59:28 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),36,,"Dec 11, 2020 10:58:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B770 BKO,uuid:6d3b2281-da60-4da5-8520-2a53aca8954e,2012091737,uuid:6d3b2281-da60-4da5-8520-2a53aca8954e,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:14 AM","Dec 13, 2020 7:59:40 AM","Dec 13, 2020 8:00:22 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),42,,"Dec 11, 2020 10:59:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B316 BFX,uuid:bada656e-ecb7-4eee-be3a-2e0ee643f495,2012091737,uuid:bada656e-ecb7-4eee-be3a-2e0ee643f495,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:15 AM","Dec 13, 2020 8:00:28 AM","Dec 13, 2020 8:01:18 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),50,,"Dec 11, 2020 10:00:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B837 AJE,uuid:6d5f3ff2-489c-4756-830d-e50376aafde9,2012091737,uuid:6d5f3ff2-489c-4756-830d-e50376aafde9,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:15 AM","Dec 13, 2020 8:01:21 AM","Dec 13, 2020 8:02:08 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),46,,"Dec 11, 2020 10:01:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B947 BEF,uuid:b6ecf4ba-478e-4b6c-a7fe-860ccf3df424,2012091737,uuid:b6ecf4ba-478e-4b6c-a7fe-860ccf3df424,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:16 AM","Dec 13, 2020 8:02:10 AM","Dec 13, 2020 8:02:48 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),37,,"Dec 11, 2020 11:02:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B550 BCO,uuid:2b5f794f-b109-4491-b6b2-4ed92ebf4675,2012091737,uuid:2b5f794f-b109-4491-b6b2-4ed92ebf4675,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:16 AM","Dec 13, 2020 8:02:53 AM","Dec 13, 2020 8:03:42 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),49,,"Dec 11, 2020 11:02:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B707 AYE,uuid:4c29e2ff-8829-4d82-9e65-7748f5482c60,2012091737,uuid:4c29e2ff-8829-4d82-9e65-7748f5482c60,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:17 AM","Dec 13, 2020 8:03:48 AM","Dec 13, 2020 8:04:27 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),39,,"Dec 11, 2020 11:03:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B809 AWO,uuid:741f697b-d7ef-46ac-9396-be50dac70af0,2012091737,uuid:741f697b-d7ef-46ac-9396-be50dac70af0,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:17 AM","Dec 13, 2020 8:04:52 AM","Dec 13, 2020 8:05:25 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),33,,"Dec 11, 2020 11:09:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B671 AXX,uuid:d09b0f07-1d9d-449d-b9e4-41b681a86093,2012091737,uuid:d09b0f07-1d9d-449d-b9e4-41b681a86093,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:18 AM","Dec 13, 2020 8:05:34 AM","Dec 13, 2020 8:06:06 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),32,,"Dec 11, 2020 11:05:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B680 BIA,uuid:781aa5dd-92fa-4ef8-a13f-8c03aebc4a6a,2012091737,uuid:781aa5dd-92fa-4ef8-a13f-8c03aebc4a6a,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:18 AM","Dec 13, 2020 8:06:14 AM","Dec 13, 2020 8:06:52 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),38,,"Dec 11, 2020 11:06:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B606 AKT,uuid:fdf6a4ce-036f-462e-8b06-5a9d39912a5d,2012091737,uuid:fdf6a4ce-036f-462e-8b06-5a9d39912a5d,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:18 AM","Dec 13, 2020 8:06:58 AM","Dec 13, 2020 8:07:37 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),39,,"Dec 11, 2020 12:06:00 PM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B741 BCV,uuid:7e4f4f57-805f-4f3a-a392-656cda6e0c02,2012091737,uuid:7e4f4f57-805f-4f3a-a392-656cda6e0c02,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:19 AM","Dec 13, 2020 8:09:07 AM","Dec 13, 2020 8:09:55 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),48,,"Dec 11, 2020 12:09:00 PM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B224 AGJ,uuid:5dcd1feb-d087-44c8-aac8-334d197578ee,2012091737,uuid:5dcd1feb-d087-44c8-aac8-334d197578ee,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:19 AM","Dec 13, 2020 8:10:03 AM","Dec 13, 2020 8:10:42 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),39,,"Dec 11, 2020 12:10:00 PM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B297 AZO,uuid:e3052767-b492-42e7-abb1-a7dcdac739e8,2012091737,uuid:e3052767-b492-42e7-abb1-a7dcdac739e8,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:20 AM","Dec 13, 2020 8:11:01 AM","Dec 13, 2020 8:11:52 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),52,,"Dec 11, 2020 12:11:00 PM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B858 BGE,uuid:7d7883c2-0689-420e-9cd9-f484f8d42e5f,2012091737,uuid:7d7883c2-0689-420e-9cd9-f484f8d42e5f,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:48:20 AM","Dec 13, 2020 8:12:18 AM","Dec 13, 2020 8:13:23 AM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),65,,"Dec 11, 2020 12:12:00 PM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,14,B516 BBK,uuid:de695f9f-83d2-4fbf-8798-d2fdc4689e44,2012091737,uuid:de695f9f-83d2-4fbf-8798-d2fdc4689e44,08:45:00,2020-12-13,Sunday,13,December,2020
